羅梅塔夫人把施了毒咒的寶石項鍊給了誰？;凱娣·貝爾
露娜·羅古德女士曾屬於哪個學院?;雷文克勞
露娜·羅古德父親的職業是什麼？;《謬論家》的主編
露娜·羅古德的護法是什麼型態？;野兔
露娜·羅古德透過七彩迷幻眼鏡可以看到什麼？;嗡嗡靈
露娜認為哪種植物可以用於驅趕大嘴彩球魚貪吃長腿魚？;戈迪根
魔法史的作者是誰?;芭蒂達巴沙特
魔法史課上，同學們總是把惡魔埃默里克和誰搞混？;怪胎烏瑞克
魔法石可以帶來什麼？;永生
魔法石是什麼顏色的？;紅色
魔法石曾被存放於古靈閣的幾號金庫？;713號
魔法部的魔法兄弟噴泉不包含以下哪種雕塑？;火龍/黑妖精
魔法部將一種生物定級為X級時，意味著什麼？;幾乎沒有殺傷力
魔法部將一種生物定級為XXX級時，意味著什麼？;有能力的巫師可以戰勝
魔柔·剛特將史萊哲林小金匣賣了多少錢？;10加隆
聽說露娜·羅古德女士總穿著鞋睡覺，大家知道為什麼嗎?;她會夢遊
鷹頭馬身有翼獸巴克比克回到霍格沃茲後海格給他取了一個新名字是什麼？;威瑟溫斯
以下哪一個學生跟哈利不是同級?;科林克裡維
有誰知道,哈利·波特的中間名是什麼?;詹姆
哈利·波特是皮福雷三兄弟中誰的後代?;伊諾特
哈利·波特第一次用呼嚕粉時誤入了哪裡?;博金-博克古董商店
最後大決戰中,哈利·波特在哪裡陷入假死?;禁忌森林
哈利在華麗與污痕書店看到過誰的簽售會?;吉德羅.洛哈
哈利在目睹誰的死亡後能看到騎士墜鬼馬?;西追·迪哥裡
下列四人中誰曾試圖對哈利使用愛情魔藥?;羅咪·凡
哈利在學習護法咒時,使用過下列哪一段回憶?;他第一次騎上飛天掃帚
海格是乘坐什麼交通工具將嬰兒哈利送到鄧不利多面前;飛天摩托車
誰和哈利·波特一起參加了史拉轟教授的聖誕晚會?;露娜·羅古德
哈利·波特和阿不思·鄧不利多最後一次見面是在哪裡?;王十字車站
哈利在火車上拆巧克力蛙卡片時,獲得的第一個人物是?; 阿不思·鄧不利多
哈利堅稱佛地魔捲土重來,恩不裡居懲罰他反復抄寫什麼?;我不可以說謊
訓練鄧不利多的軍隊成員時,哈利說哪個咒語是巫師的必備咒語?;昏擊咒
弗雷和喬治開的商店名稱叫什麼?;衛氏巫師法寶店
弗雷和喬治使用什麼東西向恩不裡居示威?;衛氏野火魔爆彈
下列物品中哪一個不是衛氏巫師法寶店的產品?;伸縮眼
禁止濫用麻瓜物品辦公室的主任是誰?;亞瑟衛斯理
亞瑟衛斯理在遭到娜吉妮攻擊後被送去了哪裡?;聖蒙果魔法疾病與傷害醫院
榮恩·衛斯理一家曾在贏得大獎後去哪裡旅遊?;埃及
衛斯理一家去德思禮家接哈利看世界賽時使用了什麼移動方式?;呼嚕網
猜猜看,金妮·衛斯理的迷你毛毛球叫什麼名字?;阿囡
弗雷和喬治是如何獲得劫盜地圖的?; 從飛七的辦公室偷來的
歷史軼聞,誰將劫盜地圖送給了哈利?;弗雷和喬治
下列選項中誰不是劫盜地圖的創造者?;瘋眼
哈利在劫盗地圖上看到了哪個他以為已經死去的人?;彼得·佩迪魯
化默師形態下的天狼星·布萊克被稱為獸足或什麼?;傷風
一次阿茲卡班越獄事件中,誰嚇得胖夫人逃出了畫框?;天狼星·布萊克
霍格華茲唯一的幽靈教授是誰?;丙斯教授
哭泣的麥朵是哪個學院的?;雷文克勞
哈利在級長浴室遇到了誰?;愛哭鬼麥朵
眾所周知,皮皮鬼最怕哪個幽靈?;血腥男爵
學院幽靈中是誰一直反對將皮皮鬼趕出雀格華茲?;胖修士
當桃樂絲·恩不裡居從霍格華茲離開時,皮皮鬼用什麼東西攻擊她?;拐杖和装滿了粉筆的襪子
一段往事,誰殺了格雷女士?;血腥男爵
幽靈血腥男爵喜歡的女孩是誰?;海蓮娜·雷文克勞
葛來分多的學院幽靈是誰?;差點沒頭的尼克
雷文克勞的學院幽靈是誰?;格雷女士
赫夫帕夫的學院幽靈是誰?;胖修士
史萊哲林的學院幽靈是誰?;血腥男爵
哈利上一年級時,誰跑到禮堂告訴大家一隻山怪被放出来了?;奎若教授
哈利一年級時,霍格华茲城堡中的哪個地方是禁止學生入內的?;四樓走廊
哈利二年級開學時,以什麼交通方式到達了霍格華?;一輛會飛的車
哈利三年級開學時,霍格華茲特快車上什麼導致了哈利暈倒?;催狂魔
哈利三年級時,黑魔法防禦術課上遭遇的幻形怪是什麼形態?;催狂魔
在小漢格頓的墓地中,西追·迪哥裡向哈利提出的最後一個請求是什麼?;把他的屍體帶給他的父母
哈利波特之外還有誰能拔出葛來分多寶劍;奈威隆巴頓
